2021-04-09 20:49:26,557 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,574 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,591 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,615 50 53 0 -27.9375 -1.14
2021-04-09 20:49:26,630 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,648 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,663 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,680 50 53 0 -27.9375 -0.72
2021-04-09 20:49:26,697 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,712 50 53 0 -27.9375 -0.6599999999999999
2021-04-09 20:49:26,729 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,745 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,761 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:26,778 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,794 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,810 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,826 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,842 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:26,859 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:26,876 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:26,892 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,908 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,923 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,939 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,956 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,973 50 38 0 -27.9375 -2.16
2021-04-09 20:49:26,989 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:27,005 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,020 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,037 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,053 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,069 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,084 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,105 50 38 0 -27.9375 -2.4000000000000004
2021-04-09 20:49:27,121 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,141 50 38 0 -27.9375 -2.46
2021-04-09 20:49:27,158 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,190 50 38 0 -27.9375 -3.12
2021-04-09 20:49:27,212 50 38 0 -27.9375 -2.46
2021-04-09 20:49:27,230 50 38 0 -27.9375 -2.34
2021-04-09 20:49:27,249 50 38 0 -27.9375 -2.2800000000000002
2021-04-09 20:49:27,266 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:27,286 50 38 0 -27.9375 -2.4000000000000004
2021-04-09 20:49:27,302 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,318 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,334 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,351 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:27,370 50 38 0 -27.9375 -2.4000000000000004
2021-04-09 20:49:27,387 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,403 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,418 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,434 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,453 50 38 0 -27.9375 -2.2800000000000002
2021-04-09 20:49:27,469 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,485 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,501 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:27,518 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,534 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,551 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:27,567 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,583 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,599 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,616 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:27,632 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,648 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,664 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,683 50 38 0 -27.9375 -2.34
2021-04-09 20:49:27,700 50 38 0 -27.9375 -2.2199999999999998
2021-04-09 20:49:27,716 50 38 0 -27.9375 -2.16
2021-04-09 20:49:27,732 50 43 0 -27.9375 -1.72
2021-04-09 20:49:27,751 50 43 0 -27.9375 -1.78
2021-04-09 20:49:27,766 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,783 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,799 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,815 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,830 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,847 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,863 50 43 0 -27.9375 -1.72
2021-04-09 20:49:27,879 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,894 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,911 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,927 50 43 0 -27.9375 -1.72
2021-04-09 20:49:27,944 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,960 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,976 50 43 0 -27.9375 -1.66
2021-04-09 20:49:27,991 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,008 50 43 0 -27.9375 -1.72
2021-04-09 20:49:28,025 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,040 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,058 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,074 50 43 0 -27.9375 -1.72
2021-04-09 20:49:28,090 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,105 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,122 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,138 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,154 50 43 0 -27.9375 -1.72
2021-04-09 20:49:28,171 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,187 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,203 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,219 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,236 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,252 50 43 0 -27.9375 -1.72
2021-04-09 20:49:28,269 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,285 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,301 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,317 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,332 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,349 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,367 50 43 0 -27.9375 -1.78
2021-04-09 20:49:28,383 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,398 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,415 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,430 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,448 50 43 0 -27.9375 -1.72
2021-04-09 20:49:28,463 50 43 0 -27.9375 -1.66
2021-04-09 20:49:28,482 50 43 0 -27.9375 -1.78
